SystemCodeNumber,Capacity,Occupancy,LastUpdated,weeks
BHMEURBRD02,220,179,2016-10-19 12:25,星期三
BHMEURBRD02,220,181,2016-10-19 12:58,星期三
BHMEURBRD02,220,182,2016-10-19 13:25,星期三
BHMEURBRD02,220,178,2016-10-19 13:58,星期三
BHMEURBRD02,220,175,2016-10-19 14:32,星期三
BHMEURBRD02,220,167,2016-10-19 14:58,星期三
BHMEURBRD02,220,166,2016-10-19 15:32,星期三
BHMEURBRD02,220,160,2016-10-19 15:59,星期三
BHMEURBRD02,220,152,2016-10-19 16:25,星期三
BHMEURBRD02,220,51,2016-10-24 7:56,星期一
BHMEURBRD02,220,94,2016-10-24 8:29,星期一
BHMEURBRD02,220,139,2016-10-24 9:03,星期一
BHMEURBRD02,220,153,2016-10-24 9:30,星期一
BHMEURBRD02,220,167,2016-10-24 9:55,星期一
BHMEURBRD02,220,179,2016-10-24 10:30,星期一
BHMEURBRD02,220,183,2016-10-24 11:03,星期一
BHMEURBRD02,220,182,2016-10-24 11:29,星期一
BHMEURBRD02,220,193,2016-10-24 12:02,星期一
BHMEURBRD02,220,196,2016-10-24 12:30,星期一
BHMEURBRD02,220,195,2016-10-24 12:56,星期一
BHMEURBRD02,220,198,2016-10-24 13:30,星期一
BHMEURBRD02,220,198,2016-10-24 13:56,星期一
BHMEURBRD02,220,198,2016-10-24 14:30,星期一
BHMEURBRD02,220,194,2016-10-24 14:56,星期一
BHMEURBRD02,220,191,2016-10-24 15:32,星期一
BHMEURBRD02,220,181,2016-10-24 16:00,星期一
BHMEURBRD02,220,162,2016-10-24 16:33,星期一
BHMEURBRD02,220,54,2016-10-25 8:00,星期二
BHMEURBRD02,220,85,2016-10-25 8:26,星期二
BHMEURBRD02,220,135,2016-10-25 9:00,星期二
BHMEURBRD02,220,145,2016-10-25 9:19,星期二
BHMEURBRD02,220,164,2016-10-25 9:56,星期二
BHMEURBRD02,220,176,2016-10-25 10:29,星期二
BHMEURBRD02,220,179,2016-10-25 10:56,星期二
BHMEURBRD02,220,184,2016-10-25 11:29,星期二
BHMEURBRD02,220,219,2016-10-25 12:02,星期二
BHMEURBRD02,220,219,2016-10-25 12:29,星期二
BHMEURBRD02,220,218,2016-10-25 13:03,星期二
BHMEURBRD02,220,217,2016-10-25 13:29,星期二
BHMEURBRD02,220,216,2016-10-25 13:56,星期二
BHMEURBRD02,220,219,2016-10-25 14:29,星期二
BHMEURBRD02,220,198,2016-10-25 15:02,星期二
BHMEURBRD02,220,198,2016-10-25 15:29,星期二
BHMEURBRD02,220,185,2016-10-25 15:56,星期二
BHMEURBRD02,220,169,2016-10-25 16:29,星期二
BHMEURBRD02,220,47,2016-10-26 7:59,星期三
BHMEURBRD02,220,80,2016-10-26 8:32,星期三
BHMEURBRD02,220,133,2016-10-26 8:59,星期三
BHMEURBRD02,220,150,2016-10-26 9:26,星期三
BHMEURBRD02,220,170,2016-10-26 9:59,星期三
BHMEURBRD02,220,176,2016-10-26 10:26,星期三
BHMEURBRD02,220,182,2016-10-26 10:59,星期三
BHMEURBRD02,220,189,2016-10-26 11:26,星期三
BHMEURBRD02,220,197,2016-10-26 11:59,星期三
BHMEURBRD02,220,200,2016-10-26 12:26,星期三
BHMEURBRD02,220,201,2016-10-26 12:59,星期三
BHMEURBRD02,220,202,2016-10-26 13:26,星期三
BHMEURBRD02,220,212,2016-10-26 13:59,星期三
BHMEURBRD02,220,215,2016-10-26 14:26,星期三
BHMEURBRD02,220,216,2016-10-26 14:59,星期三
BHMEURBRD02,220,211,2016-10-26 15:26,星期三
BHMEURBRD02,220,201,2016-10-26 15:59,星期三
BHMEURBRD02,220,181,2016-10-26 16:32,星期三
BHMEURBRD02,220,65,2016-10-27 7:59,星期四
BHMEURBRD02,220,109,2016-10-27 8:32,星期四
BHMEURBRD02,220,152,2016-10-27 8:59,星期四
BHMEURBRD02,220,162,2016-10-27 9:32,星期四
BHMEURBRD02,220,182,2016-10-27 9:59,星期四
BHMEURBRD02,220,190,2016-10-27 10:25,星期四
BHMEURBRD02,220,193,2016-10-27 10:59,星期四
BHMEURBRD02,220,194,2016-10-27 11:32,星期四
BHMEURBRD02,220,206,2016-10-27 11:59,星期四
BHMEURBRD02,220,213,2016-10-27 12:26,星期四
BHMEURBRD02,220,201,2016-10-27 12:59,星期四
BHMEURBRD02,220,220,2016-10-27 13:32,星期四
BHMEURBRD02,220,202,2016-10-27 13:59,星期四
BHMEURBRD02,220,197,2016-10-27 14:26,星期四
BHMEURBRD02,220,190,2016-10-27 14:59,星期四
BHMEURBRD02,220,184,2016-10-27 15:26,星期四
BHMEURBRD02,220,173,2016-10-27 15:59,星期四
BHMEURBRD02,220,158,2016-10-27 16:26,星期四
BHMEURBRD02,220,72,2016-10-28 8:16,星期五
BHMEURBRD02,220,72,2016-10-28 8:16,星期五
BHMEURBRD02,220,133,2016-10-28 8:56,星期五
BHMEURBRD02,220,145,2016-10-28 9:29,星期五
BHMEURBRD02,220,158,2016-10-28 10:02,星期五
BHMEURBRD02,220,161,2016-10-28 10:29,星期五
BHMEURBRD02,220,164,2016-10-28 10:56,星期五
BHMEURBRD02,220,168,2016-10-28 11:29,星期五
BHMEURBRD02,220,170,2016-10-28 12:02,星期五
BHMEURBRD02,220,173,2016-10-28 12:29,星期五
BHMEURBRD02,220,171,2016-10-28 13:02,星期五
BHMEURBRD02,220,169,2016-10-28 13:29,星期五
BHMEURBRD02,220,169,2016-10-28 14:02,星期五
BHMEURBRD02,220,167,2016-10-28 14:29,星期五
BHMEURBRD02,220,169,2016-10-28 15:02,星期五
BHMEURBRD02,220,167,2016-10-28 15:29,星期五
BHMEURBRD02,220,157,2016-10-28 16:02,星期五
BHMEURBRD02,220,143,2016-10-28 16:29,星期五
BHMEURBRD02,220,57,2016-10-31 8:00,星期一
BHMEURBRD02,220,78,2016-10-31 8:26,星期一
BHMEURBRD02,220,140,2016-10-31 9:00,星期一
BHMEURBRD02,220,165,2016-10-31 9:26,星期一
BHMEURBRD02,220,185,2016-10-31 10:00,星期一
BHMEURBRD02,220,194,2016-10-31 10:26,星期一
BHMEURBRD02,220,199,2016-10-31 11:00,星期一
BHMEURBRD02,220,199,2016-10-31 11:26,星期一
BHMEURBRD02,220,208,2016-10-31 12:00,星期一
BHMEURBRD02,220,208,2016-10-31 12:26,星期一
BHMEURBRD02,220,206,2016-10-31 13:00,星期一
BHMEURBRD02,220,206,2016-10-31 13:26,星期一
BHMEURBRD02,220,201,2016-10-31 13:59,星期一
BHMEURBRD02,220,200,2016-10-31 14:26,星期一
BHMEURBRD02,220,194,2016-10-31 15:00,星期一
BHMEURBRD02,220,188,2016-10-31 15:27,星期一
BHMEURBRD02,220,176,2016-10-31 16:00,星期一
BHMEURBRD02,220,167,2016-10-31 16:26,星期一
BHMEURBRD02,220,66,2016-11-1 8:06,星期二
BHMEURBRD02,220,92,2016-11-1 8:26,星期二
BHMEURBRD02,220,148,2016-11-1 9:00,星期二
BHMEURBRD02,220,168,2016-11-1 9:26,星期二
BHMEURBRD02,220,200,2016-11-1 10:00,星期二
BHMEURBRD02,220,204,2016-11-1 10:26,星期二
BHMEURBRD02,220,215,2016-11-1 11:00,星期二
BHMEURBRD02,220,190,2016-11-1 11:26,星期二
BHMEURBRD02,220,204,2016-11-1 12:00,星期二
BHMEURBRD02,220,207,2016-11-1 12:26,星期二
BHMEURBRD02,220,213,2016-11-1 13:00,星期二
BHMEURBRD02,220,214,2016-11-1 13:26,星期二
BHMEURBRD02,220,208,2016-11-1 14:00,星期二
BHMEURBRD02,220,210,2016-11-1 14:26,星期二
BHMEURBRD02,220,204,2016-11-1 15:00,星期二
BHMEURBRD02,220,190,2016-11-1 15:27,星期二
BHMEURBRD02,220,178,2016-11-1 16:00,星期二
BHMEURBRD02,220,155,2016-11-1 16:33,星期二
BHMEURBRD02,220,46,2016-11-2 7:56,星期三
BHMEURBRD02,220,77,2016-11-2 8:30,星期三
BHMEURBRD02,220,129,2016-11-2 8:56,星期三
BHMEURBRD02,220,155,2016-11-2 9:30,星期三
BHMEURBRD02,220,173,2016-11-2 9:56,星期三
BHMEURBRD02,220,184,2016-11-2 10:29,星期三
BHMEURBRD02,220,194,2016-11-2 10:56,星期三
BHMEURBRD02,220,204,2016-11-2 11:30,星期三
BHMEURBRD02,220,219,2016-11-2 11:56,星期三
BHMEURBRD02,220,219,2016-11-2 12:30,星期三
BHMEURBRD02,220,220,2016-11-2 13:03,星期三
BHMEURBRD02,220,216,2016-11-2 13:30,星期三
BHMEURBRD02,220,219,2016-11-2 14:03,星期三
BHMEURBRD02,220,220,2016-11-2 14:30,星期三
BHMEURBRD02,220,215,2016-11-2 14:56,星期三
BHMEURBRD02,220,213,2016-11-2 15:29,星期三
BHMEURBRD02,220,202,2016-11-2 16:03,星期三
BHMEURBRD02,220,181,2016-11-2 16:30,星期三
BHMEURBRD02,220,73,2016-11-3 8:00,星期四
BHMEURBRD02,220,73,2016-11-3 8:00,星期四
BHMEURBRD02,220,95,2016-11-3 8:26,星期四
BHMEURBRD02,220,152,2016-11-3 9:00,星期四
BHMEURBRD02,220,170,2016-11-3 9:26,星期四
BHMEURBRD02,220,193,2016-11-3 10:00,星期四
BHMEURBRD02,220,193,2016-11-3 10:26,星期四
BHMEURBRD02,220,210,2016-11-3 11:00,星期四
BHMEURBRD02,220,215,2016-11-3 11:26,星期四
BHMEURBRD02,220,202,2016-11-3 12:00,星期四
BHMEURBRD02,220,204,2016-11-3 12:26,星期四
BHMEURBRD02,220,205,2016-11-3 12:59,星期四
BHMEURBRD02,220,203,2016-11-3 13:26,星期四
BHMEURBRD02,220,204,2016-11-3 13:59,星期四
BHMEURBRD02,220,202,2016-11-3 14:26,星期四
BHMEURBRD02,220,192,2016-11-3 15:00,星期四
BHMEURBRD02,220,189,2016-11-3 15:33,星期四
BHMEURBRD02,220,142,2016-11-3 16:30,星期四
BHMEURBRD02,220,67,2016-11-4 8:00,星期五
BHMEURBRD02,220,92,2016-11-4 8:26,星期五
BHMEURBRD02,220,144,2016-11-4 8:59,星期五
BHMEURBRD02,220,163,2016-11-4 9:33,星期五
BHMEURBRD02,220,173,2016-11-4 10:00,星期五
BHMEURBRD02,220,180,2016-11-4 10:26,星期五
BHMEURBRD02,220,187,2016-11-4 11:00,星期五
BHMEURBRD02,220,193,2016-11-4 11:33,星期五
BHMEURBRD02,220,194,2016-11-4 12:00,星期五
BHMEURBRD02,220,194,2016-11-4 12:33,星期五
BHMEURBRD02,220,194,2016-11-4 13:00,星期五
BHMEURBRD02,220,195,2016-11-4 13:26,星期五
BHMEURBRD02,220,195,2016-11-4 13:59,星期五
BHMEURBRD02,220,193,2016-11-4 14:26,星期五
BHMEURBRD02,220,184,2016-11-4 15:00,星期五
BHMEURBRD02,220,178,2016-11-4 15:26,星期五
BHMEURBRD02,220,173,2016-11-4 16:00,星期五
BHMEURBRD02,220,157,2016-11-4 16:26,星期五
BHMEURBRD02,220,43,2016-11-7 8:00,星期一
BHMEURBRD02,220,72,2016-11-7 8:26,星期一
BHMEURBRD02,220,131,2016-11-7 8:59,星期一
BHMEURBRD02,220,156,2016-11-7 9:26,星期一
BHMEURBRD02,220,182,2016-11-7 9:59,星期一
BHMEURBRD02,220,180,2016-11-7 10:26,星期一
BHMEURBRD02,220,187,2016-11-7 10:59,星期一
BHMEURBRD02,220,188,2016-11-7 11:26,星期一
BHMEURBRD02,220,202,2016-11-7 11:59,星期一
BHMEURBRD02,220,201,2016-11-7 12:26,星期一
BHMEURBRD02,220,199,2016-11-7 12:59,星期一
BHMEURBRD02,220,201,2016-11-7 13:33,星期一
BHMEURBRD02,220,202,2016-11-7 13:59,星期一
BHMEURBRD02,220,201,2016-11-7 14:33,星期一
BHMEURBRD02,220,194,2016-11-7 15:00,星期一
BHMEURBRD02,220,192,2016-11-7 15:33,星期一
BHMEURBRD02,220,177,2016-11-7 16:00,星期一
BHMEURBRD02,220,169,2016-11-7 16:33,星期一
BHMEURBRD02,220,51,2016-11-8 7:59,星期二
BHMEURBRD02,220,72,2016-11-8 8:26,星期二
BHMEURBRD02,220,143,2016-11-8 8:59,星期二
BHMEURBRD02,220,151,2016-11-8 9:26,星期二
BHMEURBRD02,220,151,2016-11-8 9:59,星期二
BHMEURBRD02,220,151,2016-11-8 10:33,星期二
BHMEURBRD02,220,151,2016-11-8 11:00,星期二
BHMEURBRD02,220,218,2016-11-8 11:33,星期二
BHMEURBRD02,220,212,2016-11-8 11:59,星期二
BHMEURBRD02,220,214,2016-11-8 12:27,星期二
BHMEURBRD02,220,210,2016-11-8 13:00,星期二
BHMEURBRD02,220,211,2016-11-8 13:34,星期二
BHMEURBRD02,220,209,2016-11-8 14:00,星期二
BHMEURBRD02,220,201,2016-11-8 14:26,星期二
BHMEURBRD02,220,194,2016-11-8 15:00,星期二
BHMEURBRD02,220,185,2016-11-8 15:33,星期二
BHMEURBRD02,220,166,2016-11-8 16:01,星期二
BHMEURBRD02,220,153,2016-11-8 16:34,星期二
BHMEURBRD02,220,19,2016-11-9 8:00,星期三
BHMEURBRD02,220,19,2016-11-9 8:27,星期三
BHMEURBRD02,220,19,2016-11-9 9:00,星期三
BHMEURBRD02,220,19,2016-11-9 9:34,星期三
BHMEURBRD02,220,19,2016-11-9 10:00,星期三
BHMEURBRD02,220,19,2016-11-9 10:27,星期三
BHMEURBRD02,220,19,2016-11-9 11:00,星期三
BHMEURBRD02,220,19,2016-11-9 11:27,星期三
BHMEURBRD02,220,19,2016-11-9 12:00,星期三
BHMEURBRD02,220,19,2016-11-9 12:27,星期三
BHMEURBRD02,220,19,2016-11-9 13:00,星期三
BHMEURBRD02,220,19,2016-11-9 13:27,星期三
BHMEURBRD02,220,19,2016-11-9 14:00,星期三
BHMEURBRD02,220,19,2016-11-9 14:27,星期三
BHMEURBRD02,220,199,2016-11-9 15:00,星期三
BHMEURBRD02,220,191,2016-11-9 15:34,星期三
BHMEURBRD02,220,173,2016-11-9 16:00,星期三
BHMEURBRD02,220,152,2016-11-9 16:34,星期三
BHMEURBRD02,220,58,2016-11-10 8:00,星期四
BHMEURBRD02,220,95,2016-11-10 8:34,星期四
BHMEURBRD02,220,156,2016-11-10 9:00,星期四
BHMEURBRD02,220,172,2016-11-10 9:27,星期四
BHMEURBRD02,220,201,2016-11-10 10:00,星期四
BHMEURBRD02,220,201,2016-11-10 10:27,星期四
BHMEURBRD02,220,206,2016-11-10 11:00,星期四
BHMEURBRD02,220,210,2016-11-10 11:27,星期四
BHMEURBRD02,220,220,2016-11-10 12:00,星期四
BHMEURBRD02,220,199,2016-11-10 12:27,星期四
BHMEURBRD02,220,220,2016-11-10 13:00,星期四
BHMEURBRD02,220,207,2016-11-10 13:34,星期四
BHMEURBRD02,220,203,2016-11-10 14:00,星期四
BHMEURBRD02,220,199,2016-11-10 14:27,星期四
BHMEURBRD02,220,193,2016-11-10 15:00,星期四
BHMEURBRD02,220,186,2016-11-10 15:27,星期四
BHMEURBRD02,220,176,2016-11-10 16:00,星期四
BHMEURBRD02,220,164,2016-11-10 16:27,星期四
BHMEURBRD02,220,57,2016-11-11 8:00,星期五
BHMEURBRD02,220,81,2016-11-11 8:27,星期五
BHMEURBRD02,220,131,2016-11-11 9:00,星期五
BHMEURBRD02,220,153,2016-11-11 9:27,星期五
BHMEURBRD02,220,163,2016-11-11 10:00,星期五
BHMEURBRD02,220,168,2016-11-11 10:27,星期五
BHMEURBRD02,220,173,2016-11-11 11:00,星期五
BHMEURBRD02,220,180,2016-11-11 11:27,星期五
BHMEURBRD02,220,185,2016-11-11 12:00,星期五
BHMEURBRD02,220,184,2016-11-11 12:27,星期五
BHMEURBRD02,220,188,2016-11-11 13:00,星期五
BHMEURBRD02,220,178,2016-11-11 13:34,星期五
BHMEURBRD02,220,177,2016-11-11 14:00,星期五
BHMEURBRD02,220,173,2016-11-11 14:27,星期五
BHMEURBRD02,220,163,2016-11-11 15:00,星期五
BHMEURBRD02,220,159,2016-11-11 15:34,星期五
BHMEURBRD02,220,148,2016-11-11 16:00,星期五
BHMEURBRD02,220,134,2016-11-11 16:34,星期五
BHMEURBRD02,220,45,2016-11-14 8:00,星期一
BHMEURBRD02,220,76,2016-11-14 8:33,星期一
BHMEURBRD02,220,127,2016-11-14 9:00,星期一
BHMEURBRD02,220,153,2016-11-14 9:27,星期一
BHMEURBRD02,220,186,2016-11-14 10:00,星期一
BHMEURBRD02,220,198,2016-11-14 10:27,星期一
BHMEURBRD02,220,202,2016-11-14 11:00,星期一
BHMEURBRD02,220,204,2016-11-14 11:27,星期一
BHMEURBRD02,220,216,2016-11-14 12:00,星期一
BHMEURBRD02,220,198,2016-11-14 12:27,星期一
BHMEURBRD02,220,203,2016-11-14 13:00,星期一
BHMEURBRD02,220,205,2016-11-14 13:27,星期一
BHMEURBRD02,220,203,2016-11-14 14:00,星期一
BHMEURBRD02,220,205,2016-11-14 14:33,星期一
BHMEURBRD02,220,197,2016-11-14 15:00,星期一
BHMEURBRD02,220,192,2016-11-14 15:27,星期一
BHMEURBRD02,220,174,2016-11-14 16:00,星期一
BHMEURBRD02,220,158,2016-11-14 16:27,星期一
BHMEURBRD02,220,42,2016-11-15 7:57,星期二
BHMEURBRD02,220,80,2016-11-15 8:30,星期二
BHMEURBRD02,220,128,2016-11-15 8:57,星期二
BHMEURBRD02,220,155,2016-11-15 9:30,星期二
BHMEURBRD02,220,180,2016-11-15 9:57,星期二
BHMEURBRD02,220,191,2016-11-15 10:30,星期二
BHMEURBRD02,220,198,2016-11-15 11:03,星期二
BHMEURBRD02,220,201,2016-11-15 11:30,星期二
BHMEURBRD02,220,211,2016-11-15 11:57,星期二
BHMEURBRD02,220,215,2016-11-15 12:30,星期二
BHMEURBRD02,220,216,2016-11-15 12:57,星期二
BHMEURBRD02,220,217,2016-11-15 13:30,星期二
BHMEURBRD02,220,215,2016-11-15 14:03,星期二
BHMEURBRD02,220,212,2016-11-15 14:30,星期二
BHMEURBRD02,220,209,2016-11-15 15:03,星期二
BHMEURBRD02,220,202,2016-11-15 15:30,星期二
BHMEURBRD02,220,189,2016-11-15 15:57,星期二
BHMEURBRD02,220,170,2016-11-15 16:30,星期二
BHMEURBRD02,220,78,2016-11-16 8:00,星期三
BHMEURBRD02,220,105,2016-11-16 8:27,星期三
BHMEURBRD02,220,159,2016-11-16 9:00,星期三
BHMEURBRD02,220,176,2016-11-16 9:27,星期三
BHMEURBRD02,220,206,2016-11-16 10:00,星期三
BHMEURBRD02,220,194,2016-11-16 10:33,星期三
BHMEURBRD02,220,200,2016-11-16 11:00,星期三
BHMEURBRD02,220,202,2016-11-16 11:27,星期三
BHMEURBRD02,220,213,2016-11-16 12:00,星期三
BHMEURBRD02,220,220,2016-11-16 12:27,星期三
BHMEURBRD02,220,206,2016-11-16 13:00,星期三
BHMEURBRD02,220,203,2016-11-16 13:27,星期三
BHMEURBRD02,220,204,2016-11-16 14:00,星期三
BHMEURBRD02,220,202,2016-11-16 14:27,星期三
BHMEURBRD02,220,192,2016-11-16 15:00,星期三
BHMEURBRD02,220,188,2016-11-16 15:33,星期三
BHMEURBRD02,220,177,2016-11-16 16:00,星期三
BHMEURBRD02,220,154,2016-11-16 16:33,星期三
BHMEURBRD02,220,52,2016-11-17 8:04,星期四
BHMEURBRD02,220,81,2016-11-17 8:31,星期四
BHMEURBRD02,220,137,2016-11-17 9:03,星期四
BHMEURBRD02,220,150,2016-11-17 9:31,星期四
BHMEURBRD02,220,166,2016-11-17 9:57,星期四
BHMEURBRD02,220,175,2016-11-17 10:31,星期四
BHMEURBRD02,220,187,2016-11-17 11:04,星期四
BHMEURBRD02,220,189,2016-11-17 11:31,星期四
BHMEURBRD02,220,195,2016-11-17 12:04,星期四
BHMEURBRD02,220,198,2016-11-17 12:31,星期四
BHMEURBRD02,220,202,2016-11-17 13:04,星期四
BHMEURBRD02,220,203,2016-11-17 13:31,星期四
BHMEURBRD02,220,207,2016-11-17 14:04,星期四
BHMEURBRD02,220,203,2016-11-17 14:30,星期四
BHMEURBRD02,220,198,2016-11-17 14:58,星期四
BHMEURBRD02,220,197,2016-11-17 15:30,星期四
BHMEURBRD02,220,187,2016-11-17 15:58,星期四
BHMEURBRD02,220,163,2016-11-17 16:31,星期四
BHMEURBRD02,220,62,2016-11-18 8:01,星期五
BHMEURBRD02,220,62,2016-11-18 8:01,星期五
BHMEURBRD02,220,82,2016-11-18 8:27,星期五
BHMEURBRD02,220,149,2016-11-18 9:27,星期五
BHMEURBRD02,220,168,2016-11-18 10:01,星期五
BHMEURBRD02,220,174,2016-11-18 10:27,星期五
BHMEURBRD02,220,181,2016-11-18 11:01,星期五
BHMEURBRD02,220,181,2016-11-18 11:34,星期五
BHMEURBRD02,220,183,2016-11-18 12:01,星期五
BHMEURBRD02,220,185,2016-11-18 12:27,星期五
BHMEURBRD02,220,183,2016-11-18 13:01,星期五
BHMEURBRD02,220,178,2016-11-18 13:34,星期五
BHMEURBRD02,220,177,2016-11-18 14:01,星期五
BHMEURBRD02,220,176,2016-11-18 14:28,星期五
BHMEURBRD02,220,165,2016-11-18 15:01,星期五
BHMEURBRD02,220,162,2016-11-18 15:28,星期五
BHMEURBRD02,220,157,2016-11-18 16:01,星期五
BHMEURBRD02,220,145,2016-11-18 16:28,星期五
BHMEURBRD02,220,70,2016-11-21 8:04,星期一
BHMEURBRD02,220,90,2016-11-21 8:31,星期一
BHMEURBRD02,220,158,2016-11-21 9:04,星期一
BHMEURBRD02,220,179,2016-11-21 9:31,星期一
BHMEURBRD02,220,210,2016-11-21 10:04,星期一
BHMEURBRD02,220,214,2016-11-21 10:31,星期一
BHMEURBRD02,220,200,2016-11-21 11:04,星期一
BHMEURBRD02,220,202,2016-11-21 11:30,星期一
BHMEURBRD02,220,207,2016-11-21 11:57,星期一
BHMEURBRD02,220,213,2016-11-21 12:31,星期一
BHMEURBRD02,220,216,2016-11-21 12:57,星期一
BHMEURBRD02,220,197,2016-11-21 13:31,星期一
BHMEURBRD02,220,200,2016-11-21 14:04,星期一
BHMEURBRD02,220,196,2016-11-21 14:31,星期一
BHMEURBRD02,220,193,2016-11-21 14:57,星期一
BHMEURBRD02,220,187,2016-11-21 15:31,星期一
BHMEURBRD02,220,171,2016-11-21 15:57,星期一
BHMEURBRD02,220,146,2016-11-21 16:31,星期一
BHMEURBRD02,220,61,2016-11-22 7:57,星期二
BHMEURBRD02,220,101,2016-11-22 8:31,星期二
BHMEURBRD02,220,164,2016-11-22 9:04,星期二
BHMEURBRD02,220,187,2016-11-22 9:31,星期二
BHMEURBRD02,220,215,2016-11-22 10:04,星期二
BHMEURBRD02,220,206,2016-11-22 10:31,星期二
BHMEURBRD02,220,211,2016-11-22 11:04,星期二
BHMEURBRD02,220,219,2016-11-22 11:31,星期二
BHMEURBRD02,220,219,2016-11-22 12:04,星期二
BHMEURBRD02,220,216,2016-11-22 12:31,星期二
BHMEURBRD02,220,217,2016-11-22 12:57,星期二
BHMEURBRD02,220,214,2016-11-22 13:31,星期二
BHMEURBRD02,220,210,2016-11-22 13:57,星期二
BHMEURBRD02,220,208,2016-11-22 14:31,星期二
BHMEURBRD02,220,199,2016-11-22 14:57,星期二
BHMEURBRD02,220,193,2016-11-22 15:31,星期二
BHMEURBRD02,220,175,2016-11-22 15:57,星期二
BHMEURBRD02,220,153,2016-11-22 16:30,星期二
BHMEURBRD02,220,78,2016-11-23 8:04,星期三
BHMEURBRD02,220,104,2016-11-23 8:30,星期三
BHMEURBRD02,220,164,2016-11-23 8:57,星期三
BHMEURBRD02,220,203,2016-11-23 9:31,星期三
BHMEURBRD02,220,217,2016-11-23 10:04,星期三
BHMEURBRD02,220,218,2016-11-23 10:31,星期三
BHMEURBRD02,220,214,2016-11-23 11:04,星期三
BHMEURBRD02,220,208,2016-11-23 11:31,星期三
BHMEURBRD02,220,208,2016-11-23 11:57,星期三
BHMEURBRD02,220,212,2016-11-23 12:31,星期三
BHMEURBRD02,220,213,2016-11-23 13:04,星期三
BHMEURBRD02,220,212,2016-11-23 13:31,星期三
BHMEURBRD02,220,213,2016-11-23 13:57,星期三
BHMEURBRD02,220,213,2016-11-23 14:30,星期三
BHMEURBRD02,220,200,2016-11-23 15:04,星期三
BHMEURBRD02,220,194,2016-11-23 15:31,星期三
BHMEURBRD02,220,176,2016-11-23 16:04,星期三
BHMEURBRD02,220,154,2016-11-23 16:30,星期三
BHMEURBRD02,220,66,2016-11-24 8:00,星期四
BHMEURBRD02,220,98,2016-11-24 8:27,星期四
BHMEURBRD02,220,150,2016-11-24 9:00,星期四
BHMEURBRD02,220,172,2016-11-24 9:34,星期四
BHMEURBRD02,220,195,2016-11-24 10:01,星期四
BHMEURBRD02,220,206,2016-11-24 10:27,星期四
BHMEURBRD02,220,211,2016-11-24 11:00,星期四
BHMEURBRD02,220,211,2016-11-24 11:27,星期四
BHMEURBRD02,220,211,2016-11-24 12:00,星期四
BHMEURBRD02,220,210,2016-11-24 12:30,星期四
BHMEURBRD02,220,207,2016-11-24 13:04,星期四
BHMEURBRD02,220,209,2016-11-24 13:30,星期四
BHMEURBRD02,220,210,2016-11-24 13:57,星期四
BHMEURBRD02,220,205,2016-11-24 14:30,星期四
BHMEURBRD02,220,201,2016-11-24 14:57,星期四
BHMEURBRD02,220,196,2016-11-24 15:31,星期四
BHMEURBRD02,220,187,2016-11-24 15:57,星期四
BHMEURBRD02,220,167,2016-11-24 16:31,星期四
BHMEURBRD02,220,58,2016-11-25 8:00,星期五
BHMEURBRD02,220,58,2016-11-25 8:00,星期五
BHMEURBRD02,220,132,2016-11-25 9:00,星期五
BHMEURBRD02,220,155,2016-11-25 9:27,星期五
BHMEURBRD02,220,166,2016-11-25 10:00,星期五
BHMEURBRD02,220,173,2016-11-25 10:27,星期五
BHMEURBRD02,220,178,2016-11-25 11:00,星期五
BHMEURBRD02,220,179,2016-11-25 11:27,星期五
BHMEURBRD02,220,185,2016-11-25 12:00,星期五
BHMEURBRD02,220,187,2016-11-25 12:34,星期五
BHMEURBRD02,220,183,2016-11-25 13:00,星期五
BHMEURBRD02,220,178,2016-11-25 13:27,星期五
BHMEURBRD02,220,179,2016-11-25 14:00,星期五
BHMEURBRD02,220,178,2016-11-25 14:34,星期五
BHMEURBRD02,220,175,2016-11-25 15:00,星期五
BHMEURBRD02,220,167,2016-11-25 15:27,星期五
BHMEURBRD02,220,155,2016-11-25 16:00,星期五
BHMEURBRD02,220,146,2016-11-25 16:27,星期五
BHMEURBRD02,220,68,2016-11-28 8:01,星期一
BHMEURBRD02,220,115,2016-11-28 8:32,星期一
BHMEURBRD02,220,161,2016-11-28 9:02,星期一
BHMEURBRD02,220,183,2016-11-28 9:28,星期一
BHMEURBRD02,220,206,2016-11-28 10:01,星期一
BHMEURBRD02,220,217,2016-11-28 10:32,星期一
BHMEURBRD02,220,206,2016-11-28 11:01,星期一
BHMEURBRD02,220,213,2016-11-28 11:32,星期一
BHMEURBRD02,220,204,2016-11-28 12:01,星期一
BHMEURBRD02,220,206,2016-11-28 12:28,星期一
BHMEURBRD02,220,208,2016-11-28 13:02,星期一
BHMEURBRD02,220,208,2016-11-28 13:31,星期一
BHMEURBRD02,220,209,2016-11-28 14:02,星期一
BHMEURBRD02,220,210,2016-11-28 14:32,星期一
BHMEURBRD02,220,213,2016-11-28 15:02,星期一
BHMEURBRD02,220,203,2016-11-28 15:41,星期一
BHMEURBRD02,220,197,2016-11-28 16:02,星期一
BHMEURBRD02,220,173,2016-11-28 16:28,星期一
BHMEURBRD02,220,63,2016-11-29 7:55,星期二
BHMEURBRD02,220,98,2016-11-29 8:28,星期二
BHMEURBRD02,220,152,2016-11-29 9:02,星期二
BHMEURBRD02,220,180,2016-11-29 9:28,星期二
